cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust.P.value	Description
neuron 14	Smp-074150	Smp_074150.1	Smp_074150	0.875628214164754	5.48678408412811e-63	Annexin
muscle 1	Smp-074150	Smp_074150.1	Smp_074150	0.626570479484897	5.24737957455973e-92	Annexin
parenchyma 1	Smp-074190	Smp_074190.1	Smp_074190	0.426439041042894	1.73678426707305e-152	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
unknown	Smp-074190	Smp_074190.1	Smp_074190	0.261938877592739	0.00014364962501252	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 13	Smp-074190	Smp_074190.1	Smp_074190	0.295205221497215	2.49774168710184e-11	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
late vitellocytes	Smp-074190	Smp_074190.1	Smp_074190	0.508390507965511	3.59931427333923e-38	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 30	Smp-074190	Smp_074190.1	Smp_074190	0.270803025159496	1.14878344294578e-38	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 9	Smp-074190	Smp_074190.1	Smp_074190	0.451571451233174	1.0709389902304e-44	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
muscle 1	Smp-074190	Smp_074190.1	Smp_074190	0.966278808681943	2.18616564963551e-196	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
S1	Smp-074190	Smp_074190.1	Smp_074190	0.785751071839866	0	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
S1 progeny	Smp-074190	Smp_074190.1	Smp_074190	0.756438348093979	0	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 14	Smp-074190	Smp_074190.1	Smp_074190	0.57051180419913	2.97254344857861e-34	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 24	Smp-074190	Smp_074190.1	Smp_074190	0.441117826580613	1.81572763991179e-09	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
parenchyma 2	Smp-074190	Smp_074190.1	Smp_074190	0.390980040797961	0.000254245898978563	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 21	Smp-074190	Smp_074190.1	Smp_074190	0.465840594680478	1.23861554840388e-09	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 23	Smp-074190	Smp_074190.1	Smp_074190	0.505243071812842	3.57517966736238e-18	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 5	Smp-074190	Smp_074190.1	Smp_074190	0.256202252772205	1.5863481051995e-32	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
tegument 2	Smp-074190	Smp_074190.1	Smp_074190	0.671384029367811	0.000330268602313187	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
early vitellocytes	Smp-074190	Smp_074190.1	Smp_074190	1.13602994620337	5.76688102659767e-255	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 10	Smp-074190	Smp_074190.1	Smp_074190	0.290227073034718	3.05808437996557e-24	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
neuron 6	Smp-074190	Smp_074190.1	Smp_074190	0.255364546634588	2.63521185152006e-75	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
GSC progeny	Smp-074230	Smp_074230.1	Smp_074230	0.32084387451814	6.52678440223564e-46	Putative dna-directed RNA polymerase II
prom2+	Smp-074230	Smp_074230.1	Smp_074230	0.265612542906721	6.12158307771734e-07	Putative dna-directed RNA polymerase II
GSCs	Smp-074230	Smp_074230.1	Smp_074230	0.34421111824277	4.58114245822967e-42	Putative dna-directed RNA polymerase II
eled+ neoblasts	Smp-074230	Smp_074230.1	Smp_074230	0.256653995281651	5.15048242366647e-15	Putative dna-directed RNA polymerase II
flame cells	Smp-074280	Smp_074280.1	Smp_074280	0.64812180886905	0	nan
neuron 4	Smp-074280	Smp_074280.1	Smp_074280	0.311428779086759	5.61159343835197e-55	nan
neuron 2	Smp-074280	Smp_074280.1	Smp_074280	0.340313274557654	1.99005867910667e-85	nan
male gametes	Smp-074280	Smp_074280.1	Smp_074280	1.5513756126601	0	nan
female gametes	Smp-074390	Smp_074390.1	Smp_074390	1.16556971347365	3.68876560637506e-78	Putative eukaryotic translation initiation factor 4e-binding protein
S1 progeny	Smp-074390	Smp_074390.1	Smp_074390	0.752360235652852	0	Putative eukaryotic translation initiation factor 4e-binding protein
S1	Smp-074390	Smp_074390.1	Smp_074390	0.657993472795556	0	Putative eukaryotic translation initiation factor 4e-binding protein
GSC progeny	Smp-074390	Smp_074390.1	Smp_074390	1.22222747400152	0	Putative eukaryotic translation initiation factor 4e-binding protein
GSCs	Smp-074390	Smp_074390.1	Smp_074390	0.561174573484599	1.93005073660762e-103	Putative eukaryotic translation initiation factor 4e-binding protein
neoblast	Smp-074390	Smp_074390.1	Smp_074390	0.634650046812978	0	Putative eukaryotic translation initiation factor 4e-binding protein
early vitellocytes	Smp-074390	Smp_074390.1	Smp_074390	0.559349010622407	1.15323902351978e-55	Putative eukaryotic translation initiation factor 4e-binding protein
dmrt1+ neoblasts	Smp-074390	Smp_074390.1	Smp_074390	0.408358661859407	1.38953246122763e-21	Putative eukaryotic translation initiation factor 4e-binding protein
eled+ neoblasts	Smp-074390	Smp_074390.1	Smp_074390	0.473364111798961	7.75194170157303e-66	Putative eukaryotic translation initiation factor 4e-binding protein
male gametes	Smp-074410	Smp_074410.1	Smp_074410	0.72964198455489	2.90396386349526e-107	Chromosome 21 open reading frame 59
flame cells	Smp-074410	Smp_074410.1	Smp_074410	0.967540921118981	0	Chromosome 21 open reading frame 59
unknown	Smp-074450	Smp_074450.1	Smp_074450	0.504452349544523	2.57193581876187e-60	nan
tegument 1	Smp-074450	Smp_074450.1	Smp_074450	1.04721909405746	0	nan
unknown	Smp-074450	Smp_074450.2	Smp_074450	0.504452349544523	2.57193581876187e-60	nan
tegument 1	Smp-074450	Smp_074450.2	Smp_074450	1.04721909405746	0	nan
unknown	Smp-074450	Smp_074450.3	Smp_074450	0.504452349544523	2.57193581876187e-60	nan
tegument 1	Smp-074450	Smp_074450.3	Smp_074450	1.04721909405746	0	nan
unknown	Smp-074470	Smp_074470.1	Smp_074470	0.305203381002034	8.69590656656668e-05	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
late vitellocytes	Smp-074470	Smp_074470.1	Smp_074470	0.349470590479863	6.37447111547841e-19	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
early vitellocytes	Smp-074470	Smp_074470.1	Smp_074470	0.473347711021919	1.98133726988526e-52	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
eled+ neoblasts	Smp-074470	Smp_074470.1	Smp_074470	0.575613468232262	2.33573807084448e-127	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
S1	Smp-074470	Smp_074470.1	Smp_074470	0.704657641940884	0	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
GSC progeny	Smp-074470	Smp_074470.1	Smp_074470	0.796028954977849	0	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
GSCs	Smp-074470	Smp_074470.1	Smp_074470	0.539325799660813	6.75842816579049e-175	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
neoblast	Smp-074470	Smp_074470.1	Smp_074470	0.582080914893409	0	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
female gametes	Smp-074470	Smp_074470.1	Smp_074470	0.450331722551974	1.88203988188817e-10	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
dmrt1+ neoblasts	Smp-074470	Smp_074470.1	Smp_074470	0.659415922118785	6.32881157673074e-66	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
S1 progeny	Smp-074470	Smp_074470.1	Smp_074470	0.772900350404293	0	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
oesophageal gland	Smp-074470	Smp_074470.1	Smp_074470	0.379172958864077	0.0162605526987181	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
prom2+	Smp-074470	Smp_074470.1	Smp_074470	0.383952338090637	9.03073891179341e-36	40S ribosomal protein S23 | Putative 30s ribosomal protein S12 family member
eled+ neoblasts	Smp-074500	Smp_074500.1	Smp_074500	0.271230221146912	5.14134378516074e-16	Proteasome subunit beta
early vitellocytes	Smp-074500	Smp_074500.1	Smp_074500	0.282362463472469	4.54142063682859e-17	Proteasome subunit beta
neoblast	Smp-074500	Smp_074500.1	Smp_074500	0.260832199378985	2.52130572172864e-180	Proteasome subunit beta
dmrt1+ neoblasts	Smp-074500	Smp_074500.1	Smp_074500	0.35576727978263	1.27612281730888e-08	Proteasome subunit beta
S1	Smp-074500	Smp_074500.1	Smp_074500	0.291258384233045	1.95705922817976e-118	Proteasome subunit beta
S1 progeny	Smp-074500	Smp_074500.1	Smp_074500	0.356274563325603	2.1501392437201e-97	Proteasome subunit beta
tegument 1	Smp-074560	Smp_074560.1	Smp_074560	0.53247950960139	0	nan
tegument 1	Smp-074560	Smp_074560.2	Smp_074560	0.53247950960139	0	nan
tegument 1	Smp-074560	Smp_074560.3	Smp_074560	0.53247950960139	0	nan
mature vitellocytes	Smp-074570	Smp_074570.1	Smp_074570	0.939497731726071	8.14763575597044e-23	nan
GSC progeny	Smp-074570	Smp_074570.1	Smp_074570	1.35733181031151	0	nan
female gametes	Smp-074570	Smp_074570.1	Smp_074570	0.373626964514903	2.43162977778964e-19	nan
GSC progeny	Smp-074570	Smp_074570.2	Smp_074570	1.35733181031151	0	nan
female gametes	Smp-074570	Smp_074570.2	Smp_074570	0.373626964514903	2.43162977778964e-19	nan
mature vitellocytes	Smp-074570	Smp_074570.2	Smp_074570	0.939497731726071	8.14763575597044e-23	nan
muscle 2	Smp-074590	Smp_074590.1	Smp_074590	0.975538340763121	9.69879005445229e-114	nan
muscle 8	Smp-074590	Smp_074590.1	Smp_074590	0.517659222272512	0.0136001941902834	nan
neuron 5	Smp-074590	Smp_074590.1	Smp_074590	0.51794384850576	5.20903621569305e-83	nan
neuron 6	Smp-074590	Smp_074590.1	Smp_074590	0.580324135659527	7.15077722248621e-155	nan
neuron 30	Smp-074590	Smp_074590.1	Smp_074590	0.65698316501949	2.93586580668255e-119	nan
muscle 4	Smp-074590	Smp_074590.1	Smp_074590	0.833792906845229	6.42524642460855e-78	nan
neuron 24	Smp-074590	Smp_074590.1	Smp_074590	0.531412575240646	1.99376237474694e-10	nan
neuron 20	Smp-074590	Smp_074590.1	Smp_074590	0.605066116937713	4.73042895892214e-25	nan
neuron 1	Smp-074590	Smp_074590.1	Smp_074590	0.624109250166393	4.35543050181554e-221	nan
neuron 25	Smp-074590	Smp_074590.1	Smp_074590	0.787228413278595	2.17594951820388e-28	nan
neuron 16	Smp-074590	Smp_074590.1	Smp_074590	0.56828076753124	2.97250218529356e-33	nan
neuron 14	Smp-074590	Smp_074590.1	Smp_074590	0.286522090897922	2.63625039813065e-24	nan
neuron 3	Smp-074590	Smp_074590.1	Smp_074590	0.578193079584955	2.63252619085007e-91	nan
neuron 8	Smp-074590	Smp_074590.1	Smp_074590	0.617928371039968	6.334642320391e-122	nan
muscle 7	Smp-074590	Smp_074590.1	Smp_074590	0.824053537660792	6.39881642493683e-20	nan
neuron 10	Smp-074590	Smp_074590.1	Smp_074590	0.438959899630437	5.19735124691543e-31	nan
neuron 11	Smp-074590	Smp_074590.1	Smp_074590	0.529730204384048	1.16226963032153e-53	nan
neuron 26	Smp-074590	Smp_074590.1	Smp_074590	0.625631771186481	3.5502642379986e-15	nan
neuron 22	Smp-074590	Smp_074590.1	Smp_074590	0.601581994566226	9.78534823591037e-39	nan
neuron 28	Smp-074590	Smp_074590.1	Smp_074590	0.661890742319449	0.000636859977791737	nan
muscle 6	Smp-074590	Smp_074590.1	Smp_074590	0.401473983089129	7.89361886421185e-12	nan
muscle 1	Smp-074590	Smp_074590.1	Smp_074590	0.771789736744887	6.82434527062909e-120	nan
neuron 4	Smp-074590	Smp_074590.1	Smp_074590	0.908229651867037	1.6712795786708e-167	nan
neuron 7	Smp-074590	Smp_074590.1	Smp_074590	0.546117548369819	4.50501537495175e-50	nan
neuron 12	Smp-074590	Smp_074590.1	Smp_074590	0.447866013755211	1.39333645887399e-51	nan
neuron 15	Smp-074590	Smp_074590.1	Smp_074590	0.526170221255674	8.39611403063114e-41	nan
neuron 29	Smp-074590	Smp_074590.1	Smp_074590	0.591711014139017	0.0105513052912463	nan
muscle 3	Smp-074590	Smp_074590.1	Smp_074590	0.467133643394797	9.99836080437824e-25	nan
neuron 2	Smp-074590	Smp_074590.1	Smp_074590	0.855452685896327	5.25075397437097e-178	nan
muscle 5	Smp-074590	Smp_074590.1	Smp_074590	0.720792666208867	2.31319270855053e-30	nan
neuron 13	Smp-074590	Smp_074590.1	Smp_074590	0.644410542770166	3.57847182782462e-41	nan
neuron 18	Smp-074590	Smp_074590.1	Smp_074590	0.8999385668521	4.26734256933959e-53	nan
neuron 17	Smp-074590	Smp_074590.1	Smp_074590	0.55734467301947	3.09090799428196e-43	nan
neuron 27	Smp-074590	Smp_074590.1	Smp_074590	0.674481872001102	1.1738453584361e-12	nan
neuron 21	Smp-074590	Smp_074590.1	Smp_074590	0.679912179855481	9.89406794267439e-31	nan
neuron 9	Smp-074590	Smp_074590.1	Smp_074590	0.614970596111114	6.02456949270233e-77	nan
neuron 23	Smp-074590	Smp_074590.1	Smp_074590	0.664078117260053	1.934521797677e-22	nan
dmrt1+ neoblasts	Smp-074610	Smp_074610.1	Smp_074610	0.260600834498773	9.12428940995461e-08	Histone H3
S1	Smp-074610	Smp_074610.1	Smp_074610	0.263469874700758	4.7989715694012e-136	Histone H3
S1 progeny	Smp-074610	Smp_074610.1	Smp_074610	0.299393939672957	2.68195788300803e-109	Histone H3
zfp-1-1+	Smp-074700	Smp_074700.1	Smp_074700	0.857986998292204	1.83007005865194e-78	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
early vitellocytes	Smp-074700	Smp_074700.1	Smp_074700	1.11929011763091	7.97822934541408e-310	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
early tsp-2+	Smp-074700	Smp_074700.1	Smp_074700	0.586304219405935	2.07025678875572e-104	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
prom2+	Smp-074700	Smp_074700.1	Smp_074700	0.391282703664208	1.06471318942537e-16	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
egc+	Smp-074700	Smp_074700.1	Smp_074700	0.79154326216082	4.73589385952374e-164	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
sm13+	Smp-074700	Smp_074700.1	Smp_074700	0.433120862500266	1.69558761286321e-26	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
meg-1+	Smp-074700	Smp_074700.1	Smp_074700	1.37368486266714	0	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
late vitellocytes	Smp-074700	Smp_074700.1	Smp_074700	1.59944262008364	0	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
Mehlis' gland	Smp-074700	Smp_074700.1	Smp_074700	0.350364223356636	0.00176932331035639	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
zfp-1-1+	Smp-074700	Smp_074700.2	Smp_074700	0.857986998292204	1.83007005865194e-78	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
early vitellocytes	Smp-074700	Smp_074700.2	Smp_074700	1.11929011763091	7.97822934541408e-310	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
early tsp-2+	Smp-074700	Smp_074700.2	Smp_074700	0.586304219405935	2.07025678875572e-104	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
late vitellocytes	Smp-074700	Smp_074700.2	Smp_074700	1.59944262008364	0	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
egc+	Smp-074700	Smp_074700.2	Smp_074700	0.79154326216082	4.73589385952374e-164	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
meg-1+	Smp-074700	Smp_074700.2	Smp_074700	1.37368486266714	0	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
prom2+	Smp-074700	Smp_074700.2	Smp_074700	0.391282703664208	1.06471318942537e-16	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
sm13+	Smp-074700	Smp_074700.2	Smp_074700	0.433120862500266	1.69558761286321e-26	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
Mehlis' gland	Smp-074700	Smp_074700.2	Smp_074700	0.350364223356636	0.00176932331035639	Signal sequence receptor subunit gamma | Translocon-associated protein, gamma subunit,putative
late vitellocytes	Smp-074710	Smp_074710.1	Smp_074710	0.39441175795526	1.19886661231676e-124	DUF4206 domain-containing protein
mature vitellocytes	Smp-074710	Smp_074710.1	Smp_074710	1.38536062079597	8.93197284917721e-148	DUF4206 domain-containing protein
GSC progeny	Smp-074780	Smp_074780.1	Smp_074780	0.562141241625407	6.35797512013241e-194	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
S1 progeny	Smp-074780	Smp_074780.1	Smp_074780	1.01335468840446	0	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
female gametes	Smp-074780	Smp_074780.1	Smp_074780	0.624396333203075	5.75127342875948e-14	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
prom2+	Smp-074780	Smp_074780.1	Smp_074780	0.432949267369766	8.77928242668336e-28	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
neoblast	Smp-074780	Smp_074780.1	Smp_074780	0.373297288583522	0	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
S1	Smp-074780	Smp_074780.1	Smp_074780	0.792926083460761	0	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
early vitellocytes	Smp-074780	Smp_074780.1	Smp_074780	1.13482481023941	5.75017519984684e-213	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
late vitellocytes	Smp-074780	Smp_074780.1	Smp_074780	1.34342662491262	1.17483577826942e-227	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
GSCs	Smp-074780	Smp_074780.1	Smp_074780	0.471776968406139	2.65276673806229e-121	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
eled+ neoblasts	Smp-074780	Smp_074780.1	Smp_074780	0.418182064326664	4.01004008419939e-66	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
dmrt1+ neoblasts	Smp-074780	Smp_074780.1	Smp_074780	0.349095311504779	1.4456798321405e-31	40S ribosomal protein S18 | Putative 40s ribosomal protein S18
parenchyma 1	Smp-074830	Smp_074830.1	Smp_074830	0.793387485043196	0	Tubulin tyrosine ligase-related
egc+	Smp-074830	Smp_074830.1	Smp_074830	0.448818650561258	3.92134228977018e-90	Tubulin tyrosine ligase-related
male gametes	Smp-074830	Smp_074830.1	Smp_074830	2.20995292351312	0	Tubulin tyrosine ligase-related
flame cells	Smp-074830	Smp_074830.1	Smp_074830	0.417355846868174	1.01918202870009e-201	Tubulin tyrosine ligase-related
flame cells	Smp-074900	Smp_074900.1	Smp_074900	0.350439444327127	7.64875327325866e-159	IRS-type PTB domain-containing protein
GSC progeny	Smp-074900	Smp_074900.1	Smp_074900	1.04562225007265	0	IRS-type PTB domain-containing protein
neuron 23	Smp-074900	Smp_074900.1	Smp_074900	0.569614205797391	5.10214565993513e-35	IRS-type PTB domain-containing protein
male gametes	Smp-074900	Smp_074900.1	Smp_074900	1.08819078850762	6.42059627223677e-281	IRS-type PTB domain-containing protein
tegument 2	Smp-074900	Smp_074900.1	Smp_074900	1.96562001002752	2.72820826326771e-144	IRS-type PTB domain-containing protein
neuron 8	Smp-074930	Smp_074930.1	Smp_074930	0.307982816099078	4.62761962393659e-29	Palmitoyltransferase
neuron 14	Smp-074930	Smp_074930.1	Smp_074930	0.2598946891995	4.55418638929245e-06	Palmitoyltransferase
neuron 17	Smp-074930	Smp_074930.1	Smp_074930	0.386808941059923	2.19539790930357e-14	Palmitoyltransferase
neuron 23	Smp-074930	Smp_074930.1	Smp_074930	0.353974600352239	0.00143007623612134	Palmitoyltransferase
neuron 11	Smp-074930	Smp_074930.1	Smp_074930	0.254324974401044	1.37469690394885e-07	Palmitoyltransferase
neuron 7	Smp-074930	Smp_074930.1	Smp_074930	0.318785716756726	2.40635156560828e-22	Palmitoyltransferase
neuron 12	Smp-074930	Smp_074930.1	Smp_074930	0.491051437060705	2.30789380329686e-40	Palmitoyltransferase
meg-1+	Smp-074930	Smp_074930.1	Smp_074930	0.258403589275736	5.58750476598457e-28	Palmitoyltransferase
neuron 18	Smp-074930	Smp_074930.1	Smp_074930	0.342068797515011	4.20248882098729e-09	Palmitoyltransferase
neuron 20	Smp-074930	Smp_074930.1	Smp_074930	0.384421777652468	8.52202976514057e-10	Palmitoyltransferase
neuron 12	Smp-074930	Smp_074930.2	Smp_074930	0.491051437060705	2.30789380329686e-40	Palmitoyltransferase
