cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust P-value	Description
neuron 17	Smp-062980	Smp_062980.1	Smp_062980	1.4423327973956974	6.400456055086108e-240	Tetraspanin
neuron 17	Smp-073280	Smp_073280.1,Smp_073280.2,Smp_073280.3	Smp_073280	1.4381186077466104	1.5547558188282137e-167	NA
neuron 17	Smp-039810	Smp_039810.1	Smp_039810	1.4244896153887767	3.5268850807114086e-205	Muscleblind-like protein
neuron 17	Smp-170740	Smp_170740.1	Smp_170740	1.3355938692321487	3.204342814485858e-119	NA
neuron 17	Smp-059670	Smp_059670.1	Smp_059670	1.3237704735157423	6.657395239821206e-111	Synaptogyrin
neuron 17	Smp-024370	Smp_024370.1	Smp_024370	1.3199810898264341	1.0333814772060135e-121	NA
neuron 17	Smp-105220	Smp_105220.1	Smp_105220	1.3114227139024455	3.3230134181397625e-128	DIF_5
neuron 17	Smp-136400	Smp_136400.1	Smp_136400	1.271934158339338	7.118777158228604e-133	Cytochrome b-561
neuron 17	Smp-084010	Smp_084010.1	Smp_084010	1.262075748648193	4.180141533546628e-103	NA
neuron 17	Smp-004310	Smp_004310.1	Smp_004310	1.2136818510619811	1.826443472638002e-153	V-type proton ATPase proteolipid subunit
neuron 17	Smp-267000	Smp_267000.1	Smp_267000	1.2107808498049335	4.580814732291658e-151	NA
neuron 17	Smp-204230	Smp_204230.1	Smp_204230	1.1954697660277074	1.9648520293793313e-158	G_PROTEIN_RECEP_F1_2 domain-containing protein
neuron 17	Smp-063640	Smp_063640.1	Smp_063640	1.156839044692953	4.518530484521571e-140	Putative g-protein, beta subunit
neuron 17	Smp-088240	Smp_088240.1	Smp_088240	1.1434316577580972	4.1458653641153537e-116	NA
neuron 17	Smp-300310	Smp_300310.1	Smp_300310	1.1422248327135904	3.50068908158904e-239	Guanylate cyclase
neuron 17	Smp-175900	Smp_175900.1,Smp_175900.2	Smp_175900	1.1297445815391944	2.068845722033618e-93	Synaptotagmin
neuron 17	Smp-163840	Smp_163840.1	Smp_163840	1.129220532883128	2.7594280174277837e-77	NA
neuron 17	Smp-089460	Smp_089460.1,Smp_089460.2	Smp_089460	1.090870133264644	1.3672241309271974e-119	Family C2 unassigned peptidase (C02 family)
neuron 17	Smp-332490	Smp_332490.1	Smp_332490	1.0894345691616434	3.532770126454945e-139	Alpha-carbonic anhydrase domain-containing protein
neuron 17	Smp-326800	Smp_326800.1	Smp_326800	1.046033017976908	1.2983e-319	NA
neuron 17	Smp-034840	Smp_034840.1	Smp_034840	1.0446869021915473	3.569761353021067e-107	14-3-3 epsilon
neuron 17	Smp-074150	Smp_074150.1	Smp_074150	1.0442182498572858	6.882108909619736e-65	Annexin
neuron 17	Smp-333720	Smp_333720.1	Smp_333720	1.0374118426162635	1.065903534818639e-91	NA
neuron 17	Smp-159790	Smp_159790.1,Smp_159790.2	Smp_159790	1.0345955294303604	4.1037264577971975e-103	Putative kif1
neuron 17	Smp-342190	Smp_342190.1	Smp_342190	1.029093005079278	3.7168249056631507e-62	TRPA
neuron 17	Smp-129240	Smp_129240.1	Smp_129240	1.025861914468646	1.2517100846095015e-74	SBF2 domain-containing protein
neuron 17	Smp-332360	Smp_332360.1	Smp_332360	1.021917500909095	2.6833336512400836e-80	Erythrocyte membrane protein, putative
neuron 17	Smp-315740	Smp_315740.1,Smp_315740.2,Smp_315740.3	Smp_315740	1.012661977977636	3.808477339257962e-126	Putative cytochrome b5
neuron 17	Smp-150140	Smp_150140.1,Smp_150140.2	Smp_150140	0.997634303931981	6.265609077282587e-76	Putative pi3kinase
neuron 17	Smp-031880	Smp_031880.1	Smp_031880	0.990844410746202	8.51461216623942e-100	Basigin related; Ig domain-containing protein
neuron 17	Smp-059570	Smp_059570.1	Smp_059570	0.9865975325204778	1.388741725584048e-105	NA
neuron 17	G26764	SmLNCA149531-IBu,SmLNCA149530-IBu	G26764	0.9704902688369745	1.3564145460276655e-112	SmLNCA149531-IBu,SmLNCA149530-IBu
neuron 17	Smp-024820	Smp_024820.1	Smp_024820	0.9694965194798131	1.1995931536181651e-78	Tetraspanin
neuron 17	Smp-310650	Smp_310650.1	Smp_310650	0.962868477281864	1.3103312478462546e-134	NA
neuron 17	Smp-124740	Smp_124740.1,Smp_124740.2	Smp_124740	0.9552897312902059	2.1541290609920026e-131	NA
neuron 17	Smp-245510	Smp_245510.1	Smp_245510	0.9530288916946448	3.1123321831470555e-94	MFS domain-containing protein
neuron 17	Smp-317130	Smp_317130.1,Smp_317130.2	Smp_317130	0.9504198458375879	1.5705070782392065e-71	V-type proton ATPase subunit
neuron 17	Smp-053390	Smp_053390.1	Smp_053390	0.9356757495072381	6.089959796188681e-57	Histone H4
neuron 17	Smp-019900	Smp_019900.1	Smp_019900	0.9250903514386393	5.005159550386404e-88	Putative zygin
neuron 17	Smp-121580	Smp_121580.1	Smp_121580	0.9224852489579116	1.3902342856114245e-71	TIR domain-containing protein
neuron 17	Smp-342080	Smp_342080.1,Smp_342080.2	Smp_342080	0.9119536903524516	1.7269860361247685e-64	NA
neuron 17	Smp-099890	Smp_099890.1	Smp_099890	0.9102826932110686	8.185561884921803e-79	Receptor expression-enhancing protein
neuron 17	Smp-167370	Smp_167370.1	Smp_167370	0.9080261141074828	1.0983037759917928e-124	Copine, putative
neuron 17	Smp-205760	Smp_205760.1	Smp_205760	0.9059834558578999	9.892061572297332e-55	Guanine nucleotide-binding protein subunit gamma; Trimeric G-protein gamma subunit
neuron 17	Smp-091460	Smp_091460.1	Smp_091460	0.8996824837169501	7.174293083208978e-63	Glutamine synthetase
neuron 17	Smp-064350	Smp_064350.1	Smp_064350	0.8884705336580749	5.911281904664164e-75	Putative vacuolar ATP synthase proteolipid subunit
neuron 17	Smp-344650	Smp_344650.1	Smp_344650	0.8825247246447432	7.182884142971855e-75	Ras-related protein Rab-3
neuron 17	Smp-036020	Smp_036020.1,Smp_036020.2	Smp_036020	0.8793969227007759	4.328505977332847e-118	Ig-like domain-containing protein
neuron 17	Smp-340870	Smp_340870.1	Smp_340870	0.8781048082046861	7.082842507816811e-95	GLOBIN domain-containing protein
neuron 17	Smp-122900	Smp_122900.1,Smp_122900.2	Smp_122900	0.8742415525577922	7.777192646238201e-76	Putative beta-arrestin 1
neuron 17	Smp-344800	Smp_344800.1	Smp_344800	0.8660299625435314	4.8668146107939135e-68	NA
neuron 17	Smp-163160	Smp_163160.1	Smp_163160	0.8645556582378695	5.897547951927627e-97	Putative transient receptor potential channel
neuron 17	Smp-301730	Smp_301730.1	Smp_301730	0.8442182411767972	3.6106269978848694e-77	NA
neuron 17	Smp-164590	Smp_164590.1	Smp_164590	0.8424338973221881	2.5651714544599042e-71	Putative collagen alpha-1(V) chain
neuron 17	Smp-024520	Smp_024520.1	Smp_024520	0.8378573916514355	8.762013351637981e-73	Rab GDP dissociation inhibitor
neuron 17	Smp-328110	Smp_328110.1	Smp_328110	0.8339105672811522	3.2482335581542565e-53	NA
neuron 17	Smp-305740	Smp_305740.1,Smp_305740.2	Smp_305740	0.8311441128576864	5.3914298680887965e-74	Putative nachr subunit
neuron 17	Smp-030730	Smp_030730.1	Smp_030730	0.830305572576786	6.373799497920801e-63	Tubulin beta chain
neuron 17	Smp-026560	Smp_026560.1,Smp_026560.2	Smp_026560	0.8095890845429325	4.453288560693599e-59	Calmodulin
neuron 17	Smp-050220	Smp_050220.1	Smp_050220	0.8058661869261006	2.475514828250596e-42	Complexin, putative
neuron 17	Smp-170810	Smp_170810.1	Smp_170810	0.7932503713982	3.1035998098625572e-152	Putative amiloride-sensitive sodium channel
neuron 17	Smp-021340	Smp_021340.1	Smp_021340	0.7815313612750134	3.0131351592727285e-50	Mxi neural development protein; Putative max binding protein, mnt
neuron 17	Smp-034420	Smp_034420.1	Smp_034420	0.7790751059586217	6.8260222097022475e-49	DIF_6; Putative cystatin
neuron 17	Smp-105100	Smp_105100.1	Smp_105100	0.7784814258687907	1.5303208288230168e-68	Ribonuclease, putative
neuron 17	Smp-034120	Smp_034120.1,Smp_034120.2,Smp_034120.3	Smp_034120	0.7625906240944689	9.883279205854527e-50	Synaptosomal-associated protein
neuron 17	Smp-143480	Smp_143480.1,Smp_143480.2	Smp_143480	0.7597097697041417	1.1429627345241802e-60	MANSC domain-containing protein
neuron 17	GTP1	Smp_012440.1	Smp_012440	0.7587514239109033	2.848171946420926e-44	Glucose transport protein
neuron 17	Smp-163580	Smp_163580.1,Smp_163580.2	Smp_163580	0.7569784041393774	2.0901932542031205e-64	Rab6, putative
neuron 17	Smp-131050	Smp_131050.1	Smp_131050	0.7469673078902911	3.9842751975503023e-57	Putative camp-dependent protein kinase type II regulatory subunit
neuron 17	Smp-065890	Smp_065890.1	Smp_065890	0.7469211272509775	9.108583986235505e-66	NA
neuron 17	Smp-138230	Smp_138230.1	Smp_138230	0.7398767612967673	7.854097534734881e-163	NA
neuron 17	G8005	SmLNCA115007-IBu	G8005	0.7267194030919073	5.431779388911888e-63	SmLNCA115007-IBu
neuron 17	Smp-135080	Smp_135080.1,Smp_135080.2	Smp_135080	0.726389150640494	6.067465795187502e-86	Putative microtubule-associated protein
neuron 17	Smp-123870	Smp_123870.1	Smp_123870	0.7209227722242562	1.2584914418527768e-43	Synaptobrevin, putative/Pfam:PF00957
neuron 17	Smp-327480	Smp_327480.1	Smp_327480	0.7191099870913079	1.4498522108459351e-43	NA
neuron 17	Smp-080560	Smp_080560.1	Smp_080560	0.7139311445897079	2.541969644960208e-250	Putative ladybird homeobox corepressor
neuron 17	Smp-149170	Smp_149170.1	Smp_149170	0.7089477986628021	1.686151982537524e-107	Putative dro/myosuppressin receptor
neuron 17	Smp-062890	Smp_062890.1,Smp_062890.2	Smp_062890	0.6891577031506178	1.507962892567596e-44	V-type proton ATPase proteolipid subunit
neuron 17	inx.8	Smp_306980.1,Smp_306980.2,Smp_306980.3	Smp_306980	0.6887327110032713	3.4342639699519625e-56	Innexin
neuron 17	Smp-044920	Smp_044920.1,Smp_044920.2,Smp_044920.3,Smp_044920.4	Smp_044920	0.6880472785058758	3.0005361956808744e-40	Dynamin GTPase
neuron 17	Smp-315840	Smp_315840.1,Smp_315840.2,Smp_315840.3	Smp_315840	0.6846560883856643	1.5813294307942423e-55	NA
neuron 17	Smp-156280	Smp_156280.1	Smp_156280	0.6814641813650926	5.432994757250275e-45	NA
neuron 17	Smp-074000	Smp_074000.1	Smp_074000	0.6806484612194279	5.512939969634875e-43	NA
neuron 17	Smp-003900	Smp_003900.1	Smp_003900	0.6779691313466226	2.6771282723579694e-199	Putative t-box transcription factor tbx20
neuron 17	Smp-002740	Smp_002740.1	Smp_002740	0.672429343857218	4.0248481558782546e-41	DIF_7
neuron 17	Smp-154850	Smp_154850.1	Smp_154850	0.6711053440881309	6.052400243427274e-68	Putative rap gtpase-activating protein
neuron 17	Smp-000900	Smp_000900.1	Smp_000900	0.6638757852039184	1.3300254376554852e-51	Putative g-protein coupled receptor
neuron 17	Smp-130050	Smp_130050.1	Smp_130050	0.6582172972701132	2.726150881931389e-73	RING-type domain-containing protein
neuron 17	Smp-135820	Smp_135820.1	Smp_135820	0.6538860197809179	3.2554636566455596e-93	Defective proboscis extension response (Dpr)-related
neuron 17	Smp-340440	Smp_340440.1,Smp_340440.2	Smp_340440	0.6512291825032107	3.8904408170400666e-44	NA
neuron 17	Smp-130950	Smp_130950.1	Smp_130950	0.6487542660795531	1.4181388318593441e-28	Putative DNA double-strand break repair rad50 ATPase
neuron 17	Smp-248070	Smp_248070.1	Smp_248070	0.6480137079101365	2.602740409060789e-47	Putative dock
neuron 17	Smp-343520	Smp_343520.1	Smp_343520	0.6461844331474069	5.247440094287778e-38	NA
neuron 17	Smp-148200	Smp_148200.1	Smp_148200	0.6383299196106333	3.730327621005394e-32	Putative junctophilin
neuron 17	Smp-314630	Smp_314630.1,Smp_314630.2,Smp_314630.3,Smp_314630.4,Smp_314630.5	Smp_314630	0.6336859837278339	8.862697771324701e-70	Synaptotagmin
neuron 17	Smp-150500	Smp_150500.1	Smp_150500	0.6306626401271863	3.373052279074828e-42	Putative recs1 protein (Responsive to centrifugal force and shear stressprotein 1 protein)
neuron 17	Smp-068510	Smp_068510.1	Smp_068510	0.6213943610473867	3.5740667001455355e-92	Putative neuronal calcium sensor
neuron 17	Smp-016630	Smp_016630.1	Smp_016630	0.62090110290919	1.034865905595734e-35	Putative trimeric G-protein alpha o subunit
neuron 17	Smp-079950	Smp_079950.1	Smp_079950	0.6208674594877639	4.164953360701681e-32	V-type proton ATPase subunit
neuron 17	Smp-005880	Smp_005880.1	Smp_005880	0.619320901269896	3.819394748300246e-46	Phosphoenolpyruvate carboxykinase (GTP)
neuron 17	Smp-166930	Smp_166930.1	Smp_166930	0.6064104486121964	8.136278737715472e-47	ADP-ribosylation factor-like 10, arl10
neuron 17	Smp-124240	Smp_124240.1,Smp_124240.2	Smp_124240	0.6062726912476395	4.234923000362317e-42	Putative sodium/potassium-dependent atpase beta subunit; Sodium/potassium ATPase1 beta subunit
neuron 17	Smp-142050	Smp_142050.1,Smp_142050.2	Smp_142050	0.6041655744714682	4.66202805752638e-47	Mitogen-activated protein kinase
neuron 17	Smp-063070	Smp_063070.1	Smp_063070	0.601058314382905	1.4426226647665476e-48	Putative rabb and C
neuron 17	Smp-125640	Smp_125640.1	Smp_125640	0.5983164655440542	3.1197218672479666e-41	Syntaxin-12, putative
neuron 17	Smp-017880	Smp_017880.1,Smp_017880.2	Smp_017880	0.5954638295505585	4.278058002053137e-36	Clathrin light chain
neuron 17	Smp-071250	Smp_071250.1	Smp_071250	0.590881408787046	3.3154452946089284e-37	Putative rap1 and
neuron 17	Smp-012920	Smp_012920.1	Smp_012920	0.5883699841119114	1.1770893050826254e-79	G_PROTEIN_RECEP_F1_2 domain-containing protein
neuron 17	Smp-000830	Smp_000830.1	Smp_000830	0.5882528677179635	2.1512175586330907e-216	Homeobox protein smox-3
neuron 17	Smp-151740	Smp_151740.1	Smp_151740	0.5818480583131085	1.3567135175237075e-41	Run and tbc1 domain containing, putative
neuron 17	Smp-314320	Smp_314320.1	Smp_314320	0.5765578858092205	1.8375502204873784e-32	NA
neuron 17	Smp-172070	Smp_172070.1	Smp_172070	0.5748602769479174	1.1390050925285611e-42	Putative immunoglobulin domain superfamily (Sensory guidance protein)
neuron 17	Smp-173150	Smp_173150.1	Smp_173150	0.5717080800209606	4.405518716100551e-36	Tetraspanin
neuron 17	G18035	SmLINC133586-IBu,SmLINC133587-IBu	G18035	0.5675514118809939	6.166077661234635e-282	SmLINC133586-IBu,SmLINC133587-IBu
neuron 17	Smp-168670	Smp_168670.1	Smp_168670	0.565263140580939	4.028140532856783e-49	cGMP-dependent protein kinase
neuron 17	Smp-074140	Smp_074140.1	Smp_074140	0.5640066429973909	3.492245702903557e-22	Annexin
neuron 17	Smp-150640	Smp_150640.1	Smp_150640	0.563556256395011	9.088978915196134e-47	NA
neuron 17	Smp-152270	Smp_152270.1	Smp_152270	0.5617487310294617	1.5606107854142658e-36	Essential MCU regulator, mitochondrial
neuron 17	Smp-074590	Smp_074590.1	Smp_074590	0.5573446730194702	3.0909079942819555e-43	NA
neuron 17	Smp-162440	Smp_162440.1	Smp_162440	0.5567352932686487	8.173919144566963e-59	SPFH domain / Band 7 family protein,putative
neuron 17	Smp-144030	Smp_144030.1	Smp_144030	0.5557688207482145	3.779211180875094e-46	Phosphatidate cytidylyltransferase
neuron 17	Smp-139340	Smp_139340.1	Smp_139340	0.5539896889264702	4.1998436575255916e-32	Putative rab
neuron 17	Smp-070020	Smp_070020.1	Smp_070020	0.5486698735514013	3.4739347795995634e-36	Putative rhoptry associated membrane antigen
neuron 17	Smp-175390	Smp_175390.1	Smp_175390	0.5457600313359693	5.069187668123555e-56	NA
neuron 17	Smp-343930	Smp_343930.1,Smp_343930.2	Smp_343930	0.5422382381733062	1.4095605011735549e-55	NA
neuron 17	Smp-011560	Smp_011560.1	Smp_011560	0.5414551542770918	9.377428957918863e-39	Putative tetraspanin
neuron 17	Smp-103740	Smp_103740.1	Smp_103740	0.5356209059352669	1.2591802489914838e-31	EF hand containing protein
neuron 17	Smp-001950	Smp_001950.1	Smp_001950	0.5346469982231067	1.250275742602698e-27	NA
neuron 17	Smp-085520	Smp_085520.1	Smp_085520	0.5343458032284074	4.765362869914463e-25	Vacuolar ATP synthase subunit e, putative
neuron 17	Smp-334090	Smp_334090.1	Smp_334090	0.5339977440874089	6.350248726001678e-37	NA
neuron 17	Smp-344180	Smp_344180.1	Smp_344180	0.5318569538946085	6.342839029465366e-60	NA
neuron 17	Smp-104520	Smp_104520.1	Smp_104520	0.5295002484917228	1.68292397625286e-31	Vacuolar protein sorting-associated, putative
neuron 17	Smp-081250	Smp_081250.1	Smp_081250	0.5283493349032686	1.336164663764551e-72	Putative voltage-gated potassium channel
neuron 17	PDE9B	Smp_146120.1,Smp_146120.2	Smp_146120	0.5256182776100858	6.550966085035332e-52	Phosphodiesterase
neuron 17	Smp-001040	Smp_001040.1	Smp_001040	0.525177068088462	8.22133199900065e-22	Kinesin heavy chain
neuron 17	Smp-316660	Smp_316660.1,Smp_316660.2	Smp_316660	0.5242333506976489	2.400271864406446e-43	NA
neuron 17	Smp-247230	Smp_247230.1	Smp_247230	0.523411716367441	1.8903991629440426e-24	Putative single-stranded DNA-binding protein mssp-1
neuron 17	Smp-043220	Smp_043220.1	Smp_043220	0.523100397266927	1.611341654988796e-27	NA
neuron 17	Smp-146280	Smp_146280.1	Smp_146280	0.5209817466621374	1.5268403222747105e-64	Putative calbindin-32
neuron 17	Smp-334060	Smp_334060.1	Smp_334060	0.5188019293914878	1.2364449163831603e-29	LTD domain-containing protein
neuron 17	Smp-126990	Smp_126990.1	Smp_126990	0.5187113955016562	1.828454585639874e-41	Putative synapsin
neuron 17	Smp-040970	Smp_040970.1,Smp_040970.2,Smp_040970.3	Smp_040970	0.516867715045463	1.0393383444455934e-23	V-type proton ATPase subunit a
neuron 17	Smp-038960	Smp_038960.1,Smp_038960.2	Smp_038960	0.5154341676676326	7.315159949053597e-24	L-lactate dehydrogenase
neuron 17	Smp-060950	Smp_060950.1	Smp_060950	0.5120928526305653	6.591744348199016e-25	Putative soluble NSF attachment protein (SNAP)
neuron 17	Smp-034940	Smp_034940.1,Smp_034940.2	Smp_034940	0.5115384295953046	2.1294938535406357e-33	NA
neuron 17	Smp-144360	Smp_144360.1,Smp_144360.2	Smp_144360	0.5082245005656236	2.9721241193307323e-31	Myelin proteolipid-related
neuron 17	Smp-148870	Smp_148870.1,Smp_148870.2,Smp_148870.3	Smp_148870	0.5079129424834734	6.74365407909717e-36	AIP3 domain-containing protein
neuron 17	Smp-333880	Smp_333880.1	Smp_333880	0.504307025117072	6.822951821156595e-32	Peptidylglycine monooxygenase
neuron 17	Smp-266760	Smp_266760.1	Smp_266760	0.5029640070911116	7.993942844420958e-101	NA
neuron 17	Smp-087940	Smp_087940.1,Smp_087940.2	Smp_087940	0.5025338724104567	1.2135071111838833e-26	Putative gaba(A) receptor-associated protein
neuron 17	Smp-004910	Smp_004910.1	Smp_004910	0.5000598121058126	4.4582951687701626e-24	Ras-related protein Rab-14
neuron 17	Smp-018550	Smp_018550.1	Smp_018550	0.4971758060398541	3.993209640357158e-21	NA
neuron 17	GluCl.1	Smp_015630.1	Smp_015630	0.4969802743898943	4.7275519947469683e-35	Putative cys-loop ligand gated ion channel subunit
neuron 17	Smp-017730	Smp_017730.1	Smp_017730	0.49454757560026763	2.5693983087287466e-18	200-kDa GPI-anchored surface glycoprotein
neuron 17	Smp-245320	Smp_245320.1,Smp_245320.2,Smp_245320.3	Smp_245320	0.49386839105006985	1.2831456638860343e-26	ANF_receptor domain-containing protein
neuron 17	Smp-068340	Smp_068340.1	Smp_068340	0.4931811002267743	2.724752404732752e-23	NA
neuron 17	Smp-343960	Smp_343960.1	Smp_343960	0.4931285057263525	2.3946448760204745e-67	Cyclic nucleotide-binding domain-containing protein
neuron 17	PUR-alpha	Smp_042300.1	Smp_042300	0.49033163690378423	8.286105466630943e-17	PUR-alpha-like protein
neuron 17	Smp-134960	Smp_134960.1	Smp_134960	0.4901664908345243	6.621467914459108e-44	G_PROTEIN_RECEP_F1_2 domain-containing protein
neuron 17	Smp-300840	Smp_300840.1,Smp_300840.2,Smp_300840.3	Smp_300840	0.48820985519357263	1.4353007129979763e-34	Bruno-like rna binding protein
neuron 17	Smp-158630	Smp_158630.1,Smp_158630.2	Smp_158630	0.4881425520885544	3.8571713281680695e-33	Cement protein 3B variant 1, putative
neuron 17	Smp-036990	Smp_036990.1,Smp_036990.2	Smp_036990	0.4879859357866256	9.747028188588375e-18	Sh3-containing grb2-like protein 3 (Endophilin III)
neuron 17	Smp-070380	Smp_070380.1	Smp_070380	0.48724681697421324	7.158475377002265e-37	NA
neuron 17	HMGB3	Smp_103530.1	Smp_103530	0.48673813624037127	4.5833527364546575e-35	SWI/SNF-related chromatin binding protein
neuron 17	Smp-001100	Smp_001100.1	Smp_001100	0.4847502437794822	2.904892452691947e-71	NA
neuron 17	Smp-246110	Smp_246110.1	Smp_246110	0.48396673456494865	4.130366810432795e-30	NA
neuron 17	Smp-035650	Smp_035650.1	Smp_035650	0.47966994636623744	4.206639002783088e-34	Homeobox protein aristaless-related
neuron 17	Smp-343280	Smp_343280.1	Smp_343280	0.4727539219674253	1.2479514564266239e-29	G_PROTEIN_RECEP_F3_4 domain-containing protein
neuron 17	Smp-301800	Smp_301800.1	Smp_301800	0.4726571912536756	1.2967343936330171e-74	NA
neuron 17	Smp-073790	Smp_073790.1	Smp_073790	0.47077280548191647	8.071362964572022e-23	Putative gaba(A) receptor-associated protein
neuron 17	Smp-314750	Smp_314750.1	Smp_314750	0.469347511538976	5.524656957578198e-38	Calponin-homology (CH) domain-containing protein
neuron 17	Smp-126770	Smp_126770.1	Smp_126770	0.46928276046281137	4.939634818636024e-26	Islet cell autoantigen, putative
neuron 17	Smp-003990	Smp_003990.1	Smp_003990	0.46832560111035226	1.7777467878610357e-19	Triosephosphate isomerase
